0,-3205346.1637430135
1,-24.894167964812368
2,-24.894167964812368
3,-24.894167964812368
4,-24.894167964812368
5,-24.894167964812368
6,-24.894167964812368
7,-24.894167964812368
8,-24.894167964812368
9,-24.894167964812368
10,-24.894167964812368
11,-25.6112692640163
12,-25.6112692640163
13,-25.6112692640163
14,-25.6112692640163
15,-25.6112692640163
16,-25.6112692640163
17,-25.6112692640163
18,-25.6112692640163
19,-25.6112692640163
20,-25.6112692640163
21,-25.6112692640163
22,-25.6112692640163
23,-25.6112692640163
24,-25.6112692640163
25,-25.6112692640163
26,-25.6112692640163
27,-25.6112692640163
28,-25.6112692640163
29,-25.6112692640163
30,-25.6112692640163
31,-25.451911142095927
32,-25.451911142095927
33,-25.451911142095927
34,-25.451911142095927
35,-25.451911142095927
36,-25.451911142095927
37,-25.451911142095927
38,-25.451911142095927
39,-25.451911142095927
40,-25.451911142095927
41,-24.86143520521
42,-24.86143520521
43,-24.86143520521
44,-24.86143520521
45,-24.86143520521
46,-24.86143520521
47,-24.86143520521
48,-24.86143520521
49,-24.86143520521
50,-24.86143520521
51,-23.907419982831925
52,-23.907419982831925
53,-23.907419982831925
54,-23.907419982831925
55,-23.907419982831925
56,-23.907419982831925
57,-23.907419982831925
58,-23.907419982831925
59,-23.907419982831925
60,-23.907419982831925
61,-22.51789570041001
62,-22.51789570041001
63,-22.51789570041001
64,-22.51789570041001
65,-22.51789570041001
66,-22.51789570041001
67,-22.51789570041001
68,-22.51789570041001
69,-22.51789570041001
70,-22.51789570041001
71,-21.569614476058632
72,-21.569614476058632
73,-21.569614476058632
74,-21.569614476058632
75,-21.569614476058632
76,-21.569614476058632
77,-21.569614476058632
78,-21.569614476058632
79,-21.569614476058632
80,-21.569614476058632
81,-20.255669770296663
82,-20.255669770296663
83,-20.255669770296663
84,-20.255669770296663
85,-20.255669770296663
86,-20.255669770296663
87,-20.255669770296663
88,-20.255669770296663
89,-20.255669770296663
90,-20.255669770296663
91,-19.16275253938511
92,-19.16275253938511
93,-19.16275253938511
94,-19.16275253938511
95,-19.16275253938511
96,-19.16275253938511
97,-19.16275253938511
98,-19.16275253938511
99,-19.16275253938511
100,-19.16275253938511
101,-18.2854317240417
102,-18.2854317240417
103,-18.2854317240417
104,-18.2854317240417
105,-18.2854317240417
106,-18.2854317240417
107,-18.2854317240417
108,-18.2854317240417
109,-18.2854317240417
110,-18.2854317240417
111,-17.049723125994205
112,-17.049723125994205
113,-17.049723125994205
114,-17.049723125994205
115,-17.049723125994205
116,-17.049723125994205
117,-17.049723125994205
118,-17.049723125994205
119,-17.049723125994205
120,-17.049723125994205
121,-15.594878819771113
122,-15.594878819771113
123,-15.594878819771113
124,-15.594878819771113
125,-15.594878819771113
126,-15.594878819771113
127,-15.594878819771113
128,-15.594878819771113
129,-15.594878819771113
130,-15.594878819771113
131,-14.497893270570785
132,-14.497893270570785
133,-14.497893270570785
134,-14.497893270570785
135,-14.497893270570785
136,-14.497893270570785
137,-14.497893270570785
138,-14.497893270570785
139,-14.497893270570785
140,-14.497893270570785
141,-13.403463838156313
142,-13.403463838156313
143,-13.403463838156313
144,-13.403463838156313
145,-13.403463838156313
146,-13.403463838156313
147,-13.403463838156313
148,-13.403463838156313
149,-13.403463838156313
150,-13.403463838156313
151,-12.235513360239565
152,-12.235513360239565
153,-12.235513360239565
154,-12.235513360239565
155,-12.235513360239565
156,-12.235513360239565
157,-12.235513360239565
158,-12.235513360239565
159,-12.235513360239565
160,-12.235513360239565
161,-10.78326229378581
162,-10.78326229378581
163,-10.78326229378581
164,-10.78326229378581
165,-10.78326229378581
166,-10.78326229378581
167,-10.78326229378581
168,-10.78326229378581
169,-10.78326229378581
170,-10.78326229378581
171,-9.480088898912072
172,-9.480088898912072
173,-9.480088898912072
174,-9.480088898912072
175,-9.480088898912072
176,-9.480088898912072
177,-9.480088898912072
178,-9.480088898912072
179,-9.480088898912072
180,-9.480088898912072
181,-8.594672875246033
182,-8.594672875246033
183,-8.594672875246033
184,-8.594672875246033
185,-8.594672875246033
186,-8.594672875246033
187,-8.594672875246033
188,-8.594672875246033
189,-8.594672875246033
190,-8.594672875246033
191,-7.70251819328405
192,-7.70251819328405
193,-7.70251819328405
194,-7.70251819328405
195,-7.70251819328405
196,-7.70251819328405
197,-7.70251819328405
198,-7.70251819328405
199,-7.70251819328405
200,-7.70251819328405
201,-6.692226126091555
202,-6.692226126091555
203,-6.692226126091555
204,-6.692226126091555
205,-6.692226126091555
206,-6.692226126091555
207,-6.692226126091555
